Doane College-Crete,1077.0
The University of Texas at Arlington,1077.0
University of Rhode Island,1076.0
The University of Tampa,1075.0
Manhattanville College,1075.0
St Bonaventure University,1075.0
Wells College,1075.0
Houston Baptist University,1075.0
University of Colorado Denver,1073.0
Minneapolis College of Art and Design,1073.0
Kansas City Art Institute,1073.0
Arizona State University-West,1073.0
University of New Orleans,1072.0
Converse College,1072.0
Walla Walla University,1072.0
Mount Vernon Nazarene University,1071.0
Tennessee Technological University,1071.0
University of Montevallo,1070.0
University of Central Arkansas,1070.0
California State Polytechnic University-Pomona,1070.0
University of Idaho,1070.0
The College of Idaho,1070.0
University of St Francis,1070.0
University of Louisiana at Lafayette,1070.0
Endicott College,1070.0
Andrews University,1070.0
Oakland University,1070.0
Bethany Lutheran College,1070.0
Winona State University,1070.0
Fontbonne University,1070.0
Bryan College of Health Sciences,1070.0
Nebraska Methodist College of Nursing & Allied Health,1070.0
University of Nebraska at Omaha,1070.0
College of Saint Mary,1070.0
Aultman College of Nursing and Health Sciences,1070.0
George Fox University,1070.0
Geneva College,1070.0
Bob Jones University,1070.0
Bellin College,1070.0
University of Wisconsin-Green Bay,1070.0
University of Wisconsin-Stevens Point,1070.0
Ave Maria University,1070.0
University of South Florida-St Petersburg,1070.0
Visible Music College,1070.0
Spring Arbor University,1069.0
SUNY College at Brockport,1069.0
DeSales University,1069.0
The University of Tennessee-Chattanooga,1069.0
University of Mary Hardin-Baylor,1069.0
John Paul the Great Catholic University,1069.0
University of Colorado Colorado Springs,1068.0
Kennesaw State University,1068.0
Saint Mary's University of Minnesota,1068.0
The Richard Stockton College of New Jersey,1068.0
Maryville College,1068.0
Guilford College,1067.0
Corban University,1067.0
Regent University,1067.0
University of North Carolina at Charlotte,1066.0
Southern Utah University,1066.0
School of the Art Institute of Chicago,1065.0
Lesley University,1065.0
Norwich University,1065.0
University of South Alabama,1064.0
Mercyhurst University,1064.0
University of Sioux Falls,1064.0
Carson-Newman University,1064.0
The University of Texas at Tyler,1064.0
Monmouth University,1063.0
The Baptist College of Florida,1062.0
The University of West Florida,1062.0
Southwest Baptist University,1062.0
Philadelphia University,1062.0
West Virginia University,1062.0
San Francisco Art Institute,1061.0
Palm Beach Atlantic University,1061.0
University of Massachusetts-Dartmouth,1061.0
Maranatha Baptist University,1061.0
Florida College,1060.0
Georgia State University,1060.0
Mount St Mary's University,1060.0
Elmira College,1060.0
Cleveland Institute of Art,1060.0
Wilkes University,1060.0
Rutgers University-Newark,1059.0
University of Mobile,1058.0
SUNY College at Cortland,1058.0
Queens University of Charlotte,1058.0
Dakota Wesleyan University,1058.0
University of the Ozarks,1057.0
Dominican University of California,1057.0
University of New England,1057.0
Misericordia University,1057.0
Saint Martin's University,1057.0
SUNY at Fredonia,1056.0
SUNY Maritime College,1056.0
Columbia International University,1055.0
Huntington University,1054.0
Molloy College,1054.0
Saint Joseph's College-New York,1054.0
Lincoln Memorial University,1054.0
University of Hartford,1053.0
Eureka College,1053.0
Trinity Christian College,1053.0
Anderson University,1053.0
Ball State University,1053.0
Augsburg College,1053.0
Marymount Manhattan College,1053.0
SUNY Institute of Technology at Utica-Rome,1053.0
Bryan College-Dayton,1053.0
Pennsylvania State University-Penn State Erie-Behrend College,1052.0
Massachusetts Maritime Academy,1051.0
St Catherine University,1051.0
Northern Arizona University,1050.0
Boise State University,1050.0
Southern Illinois University-Edwardsville,1050.0
Grace College and Theological Seminary,1050.0
Buena Vista University,1050.0
Morningside College,1050.0
Saint Ambrose University,1050.0
University of Louisiana at Monroe,1050.0
Lake Superior State University,1050.0
Wayne State University,1050.0
Northwest Missouri State University,1050.0
College of the Ozarks,1050.0
Union College,1050.0
East Carolina University,1050.0
University of Mount Union,1050.0
Gannon University,1050.0
Marywood University,1050.0
Mount Marty College,1050.0
South Dakota State University,1050.0
O'More College of Design,1050.0
Southern Adventist University,1050.0
The University of Tennessee-Martin,1050.0
St Mary's University,1050.0
The University of Texas at San Antonio,1050.0
Edgewood College,1050.0
University of Wisconsin-Platteville,1050.0
Fort Lewis College,1049.0
Monmouth College,1049.0
Trinity International University-Illinois,1049.0
Minnesota State University-Moorhead,1049.0
Southeast Missouri State University,1049.0
University of Nebraska at Kearney,1049.0
Trevecca Nazarene University,1049.0
Concordia University-Wisconsin,1049.0
Quincy University,1048.0
Clarke University,1048.0
Xavier University of Louisiana,1048.0
Kent State University at Kent,1048.0
Bethel College-Indiana,1047.0
Stephens College,1047.0
William Woods University,1047.0
D'Youville College,1047.0
Southeastern Baptist Theological Seminary,1047.0
Walsh University,1047.0
Lycoming College,1047.0
McKendree University,1046.0
Evangel University,1046.0
Roberts Wesleyan College,1046.0
University of Mary,1046.0
Malone University,1046.0
Arizona Christian University,1045.0
Judson University,1045.0
Lindenwood University,1045.0
Portland State University,1045.0
York College Pennsylvania,1045.0
Texas State University,1045.0
North Central University,1044.0
Whittier College,1043.0
Pace University-New York,1043.0
Ashland University,1043.0
Capitol College,1042.0
Eastern University,1041.0
Robert Morris University,1041.0
Texas Lutheran University,1041.0
Marion Military Institute,1040.0
Framingham State University,1040.0
Meredith College,1040.0
Westminster College,1040.0
William Jessup University,1039.0
Florida Atlantic University,1039.0
New York Institute of Technology,1039.0
King University,1039.0
Rider University,1038.0
University of New Mexico-Main Campus,1038.0
Niagara University,1038.0
University of Jamestown,1038.0
University of Puerto Rico-Aguadilla,1038.0
Oral Roberts University,1037.0
Jacksonville State University,1036.0
Brigham Young University-Idaho,1036.0
Southwestern College,1036.0
Notre Dame of Maryland University,1036.0
University of La Verne,1035.0
Roosevelt University,1035.0
Rutgers University-Camden,1035.0
Columbus College of Art and Design,1035.0
Saint Vincent College,1035.0
Concordia University-Texas,1035.0
Hardin-Simmons University,1035.0
University of New Haven,1034.0
Blackburn College,1034.0
Madonna University,1034.0
Western Carolina University,1034.0
Valdosta State University,1033.0
Greenville College,1033.0
Thomas More College,1033.0
Belhaven University,1033.0
Calvary Bible College and Theological Seminary,1033.0
Albright College,1033.0
Bridgewater College,1033.0
Southern Illinois University-Carbondale,1032.0
Midway College,1032.0
Massachusetts College of Liberal Arts,1032.0
Seton Hill University,1032.0
Dominican University,1031.0
University of Toledo,1031.0
University of Memphis,1031.0
San Jose State University,1030.0
Simpson University,1030.0
Concordia University-Chicago,1030.0
Benedictine University,1030.0
Methodist College,1030.0
North Park University,1030.0
University of Northern Iowa,1030.0
St Luke's College,1030.0
Emporia State University,1030.0
Louisiana State University-Shreveport,1030.0
McNeese State University,1030.0
Nicholls State University,1030.0
Southeastern Louisiana University,1030.0
Hood College,1030.0
Northern Michigan University,1030.0
Western Michigan University,1030.0
Minnesota State University-Mankato,1030.0
Campbell University,1030.0
Cleveland State University,1030.0
Hiram College,1030.0
Mount Carmel College of Nursing,1030.0
University of Central Oklahoma,1030.0
Winthrop University,1030.0
Northern State University,1030.0
Memphis College of Art,1030.0
Liberty University,1030.0
Marymount University,1030.0
Washington State University,1030.0
University of Wisconsin-Whitewater,1030.0
University of Wisconsin-Oshkosh,1030.0
University of Wisconsin-Stout,1030.0
University of Wisconsin-Milwaukee,1030.0
University of Wisconsin-River Falls,1030.0
University of Northern Colorado,1029.0
Rockford University,1029.0
Murray State University,1029.0
Springfield College,1029.0
Central Michigan University,1029.0
Northwood University-Michigan,1029.0
Hannibal-LaGrange University,1029.0
University of North Carolina at Greensboro,1029.0
University of Puerto Rico-Carolina,1029.0
University of North Alabama,1028.0
University of Arkansas-Fort Smith,1028.0
Faith Baptist Bible College and Theological Seminary,1028.0
Bethel College-North Newton,1028.0
Morehead State University,1028.0
Avila University,1028.0
Ohio Dominican University,1028.0
Bryn Athyn College of the New Church,1028.0
Bluffton University,1027.0
Pennsylvania State University-Penn State Harrisburg,1027.0
Columbia College,1027.0
Cardinal Stritch University,1027.0
Clearwater Christian College,1026.0
Maine Maritime Academy,1026.0
SUNY College at Plattsburgh,1026.0
Saint Francis University,1026.0
East Tennessee State University,1026.0
Appalachian Bible College,1026.0
Oregon Institute of Technology,1025.0
Widener University-Main Campus,1025.0
Spelman College,1024.0
Illinois College,1024.0
Marian University,1024.0
Northern Kentucky University,1024.0
Rocky Mountain College,1024.0
Florida Gulf Coast University,1024.0
Judson College,1023.0
Wheeling Jesuit University,1023.0
Johnson University,1022.0
Marshall University,1022.0
California State University-Fullerton,1021.0
Cottey College,1021.0
Midwestern Baptist Theological Seminary,1021.0
University of Pittsburgh-Johnstown,1021.0
Virginia Wesleyan College,1021.0
West Virginia Wesleyan College,1021.0
Concordia University-Irvine,1020.0
Manhattan Christian College,1020.0
Ottawa University-Ottawa,1020.0
University of New Hampshire at Manchester,1020.0
Fairleigh Dickinson University-College at Florham,1020.0
CUNY Lehman College,1020.0
School of Visual Arts,1020.0
Southern Oregon University,1020.0
University of Connecticut-Avery Point,1020.0
Hebrew Theological College,1019.0
University of the Cumberlands,1019.0
Kentucky Wesleyan College,1019.0
University of Indianapolis,1018.0
Gardner-Webb University,1018.0
