Pittsburgh Institute of Mortuary Science Inc,7971.0
Susquehanna University,7970.0
College of Southern Maryland,7967.0
Massachusetts Maritime Academy,7967.0
Florida Atlantic University,7962.0
Arcadia University,7962.0
Colorado Mountain College,7959.0
Messiah College,7958.0
New Mexico State University-Main Campus,7954.0
Kaskaskia College,7953.0
New College of Florida,7952.0
Shasta College,7951.0
Farmingdale State College,7951.0
Wagner College,7949.0
Rhode Island School of Design,7949.0
City Colleges of Chicago-Malcolm X College,7947.0
Yuba College,7946.0
Caldwell College,7944.0
Ferris State University,7942.0
Touro University Nevada,7938.0
Georgia Regents University,7938.0
Purdue University-Calumet Campus,7937.0
Cochran School of Nursing,7937.0
Solano Community College,7930.0
Waubonsee Community College,7929.0
Montgomery College,7929.0
Folsom Lake College,7928.0
Washington College,7927.0
University of North Carolina at Greensboro,7926.0
Southwestern University,7926.0
Butte College,7923.0
University of Arkansas at Monticello,7922.0
Saint Edward's University,7920.0
Mercer University,7918.0
Merritt College,7912.0
Utica College,7905.0
Youngstown State University,7905.0
University of New England,7900.0
Saint Johns University,7899.0
Allan Hancock College,7896.0
Erikson Institute,7896.0
Relay Graduate School of Education,7896.0
CUNY Hunter College,7895.0
Asbury Theological Seminary,7890.0
Marywood University,7887.0
Hampden-Sydney College,7887.0
Saint Xavier University,7886.0
West Shore Community College,7880.0
Cabrillo College,7875.0
Lancaster County Career and Technology Center,7874.0
Parkland College,7873.0
University of North Carolina Wilmington,7872.0
Wofford College,7867.0
Northern Arizona University,7863.0
Manhattanville College,7862.0
University of Nebraska at Omaha,7860.0
Southern Illinois University-Edwardsville,7859.0
Phillips Beth Israel School of Nursing,7855.0
Illinois Wesleyan University,7853.0
Point Park University,7853.0
Assumption College,7852.0
Mississippi State University,7852.0
Hanover College,7847.0
South University-Savannah,7844.0
Johnson & Wales University-Charlotte,7843.0
Lesley University,7838.0
Northern Illinois University,7834.0
Nazareth College,7831.0
West Valley College,7828.0
Las Positas College,7824.0
Philadelphia University,7818.0
Grand Valley State University,7816.0
Juniata College,7816.0
Chippewa Valley Technical College,7811.0
Trident University International,7811.0
Goucher College,7810.0
Bloomfield College,7807.0
Pennsylvania State University-Penn State Berks,7806.0
University of Arkansas for Medical Sciences,7805.0
Goldey-Beacom College,7798.0
Lebanon Valley College,7793.0
Pacific School of Religion,7792.0
Cogswell College,7785.0
Gordon College,7783.0
Laguna College of Art and Design,7782.0
Minnesota State University-Moorhead,7781.0
Beth Medrash Govoha,7781.0
Los Angeles ORT College-Los Angeles Campus,7778.0
Helene Fuld College of Nursing,7777.0
Gateway Community College,7774.0
Mt Hood Community College,7774.0
Eastern Illinois University,7773.0
A T Still University of Health Sciences,7769.0
Rollins College,7767.0
University of Utah,7764.0
Pennsylvania State University-Penn State Worthington Scranton,7762.0
Western International University,7758.0
Ohio State University-Mansfield Campus,7755.0
Bay Path College,7754.0
Louisiana State University Health Sciences Center-New Orleans,7750.0
Napa Valley College,7747.0
College of Charleston,7747.0
Texas A & M University-Commerce,7743.0
